ticker,condition_text,scan_token,horizon,threshold,full_avg,full_hit,full_trades
UGPIX,FXY>0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,1.0,0.4337388622536306,0.5620437956204379,137
UGPIX,FXY>0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,1.5,-0.3228164328051052,0.5652173913043478,23
UGPIX,FXY>0 且 板块轮动<0，买基金后2日平均回报,ext_sect_rotation_down,2,2.0,,,0
UHPSX,XLC<0 且 板块轮动>0，买基金后3日平均回报,ext_sect_rotation_up,3,0.5,0.4341364306937514,0.6131386861313869,137
UHPSX,XLC<0 且 板块轮动>0，买基金后3日平均回报,ext_sect_rotation_up,3,1.0,0.0830176153703769,0.48,25
UHPSX,XLC<0 且 板块轮动>0，买基金后3日平均回报,ext_sect_rotation_up,3,1.5,,,0
UHPSX,XLC<0 且 板块轮动>0，买基金后3日平均回报,ext_sect_rotation_up,3,2.0,,,0
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,0.5,0.1611681877240752,0.5168539325842697,267
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,1.0,0.2586586815881007,0.5555555555555556,126
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,1.5,0.054667960838289,0.5909090909090909,22
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,2.0,,,0
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,2.5,,,0
UIPIX,XLC>=1% 且 美元/黄金<0，买基金后2日平均回报,XLC_big_up,2,3.0,,,0
UKPIX,XLC<0 且 信用利差>0，买基金后2日平均回报,XLC_down,2,0.5,0.1905556479290624,0.5176470588235295,85
UKPIX,XLC<0 且 信用利差>0，买基金后2日平均回报,XLC_down,2,1.0,-0.2268989175798122,0.3846153846153846,26
UKPIX,XLC<0 且 信用利差>0，买基金后2日平均回报,XLC_down,2,1.5,,,0
UKPIX,XLC<0 且 信用利差>0，买基金后2日平均回报,XLC_down,2,2.0,,,0
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,0.5,0.2375073228720942,0.5494636471990465,839
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,1.0,0.2551003078026386,0.5589941972920697,517
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,1.5,0.2695977197923044,0.5615141955835962,317
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,2.0,0.0713186270879887,0.5333333333333333,165
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,2.5,-0.0206826054947039,0.5362318840579711,69
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,QQQ_big_down,1,3.0,,,0
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,0.5,0.2578334576381524,0.5603112840466926,514
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.0,0.2205484765814421,0.5537848605577689,502
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,1.5,0.1719787928561044,0.5488565488565489,481
ULPIX,QQQ<=-1% 且 VIX5d>0，买基金第二天,ext_vix_5dchg_up,1,2.0,0.1876741798761902,0.5473684210526316,475
ULPIX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.4693613043787605,0.5898089171974522,785
ULPIX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.444297447583362,0.5801952580195258,717
ULPIX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.3814615683278989,0.5688622754491018,668
ULPIX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.4244091434973362,0.5651376146788991,545
ULPSX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,0.5,0.4585704232173906,0.586340206185567,776
ULPSX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.0,0.4493815187930973,0.5777460770328102,701
ULPSX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,1.5,0.4108830518655215,0.565359477124183,612
ULPSX,XLF<=-1% 且 该基金当日回报<0，买基金第二天,self_down,1,2.0,0.4452648515182775,0.5637450199203188,502
UMPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,0.5,0.22880296865041,0.571753986332574,439
UMPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.0,0.2333767537747874,0.5751633986928104,306
UMPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.5,0.0718378718062648,0.5685279187817259,197
UMPIX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,2.0,-0.5672993742797036,0.4711538461538461,104
UMPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,0.5,0.2248435395106126,0.571753986332574,439
UMPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.0,0.2283100353062996,0.5751633986928104,306
UMPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,1.5,0.0671202056044535,0.5685279187817259,197
UMPSX,XLE<0 且 VIX5d>=10.0%，买基金第二天,XLE_down,1,2.0,-0.5720797290517823,0.4711538461538461,104
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,8.0,0.2535738890392542,0.6082677165354331,508
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,8.5,0.283370756302031,0.6105263157894737,475
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,9.0,0.2825275471561804,0.6111111111111112,450
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,9.5,0.2760470289611493,0.6109839816933639,437
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,10.0,0.2856692770472587,0.6009732360097324,411
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,10.5,0.2684265590412737,0.5912596401028277,389
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,11.0,0.2363393293301867,0.587431693989071,366
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,11.5,0.2571977961235118,0.6,350
UNPIX,SLV>0 且 VIX5d>=10.0%，买基金后2日平均回报,ext_vix_5dchg_ge10,2,12.0,0.2902116026398751,0.6061538461538462,325
UNPIX,XLE<0 且 该基金当日回报<0，买基金第二天,XLE_down,1,0.5,0.2441817885385771,0.5389380530973451,1130
UNPIX,XLE<0 且 该基金当日回报<0，买基金第二天,XLE_down,1,1.0,0.2191322444673885,0.5218508997429306,778
UNPIX,XLE<0 且 该基金当日回报<0，买基金第二天,XLE_down,1,1.5,0.3042330409640567,0.5346534653465347,505
UNPIX,XLE<0 且 该基金当日回报<0，买基金第二天,XLE_down,1,2.0,0.2726594843693791,0.5234657039711191,277
UOPIX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,0.5,0.6319884900080425,0.5658093797276853,661
UOPIX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,1.0,0.5834979255627705,0.5643410852713179,645
UOPIX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,1.5,0.5244089493693652,0.5617977528089888,623
UOPIX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,2.0,0.5237818286139521,0.5617597292724196,591
UOPSX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,0.5,0.6305040123492046,0.5639097744360902,665
UOPSX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,1.0,0.5965934742956108,0.5632716049382716,648
UOPSX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,1.5,0.5151612755596837,0.5585443037974683,632
UOPSX,VIX>0 且 该基金当日回报<=-2%，买基金第二天,ext_vix_chg_up,1,2.0,0.5387639554680953,0.5607321131447587,601
