ticker,EEM,FXY,GDX,GLD,HYG,IWM,JNK,LQD,QQQ,SLV,SPY,TIP,TLT,UUP,XLC,XLE,XLF,XLK,XLU,XLV,TNX_High,StkBonCorr,VIX_TNX_Ratio,USDGoldRatio,VIX_High,TNX_Open,SectRotation,YldCurveProxy,TNX_Yield,VIX_Open,VIX_5dChg,VIX_Chg%,JNKSpread,VIX_20dVol,TNX_ChgBp,TNX_Low,VIX_Low,CreditSpread,VIX_Close
LGPSX,0.6840061389762591,-0.2365014219055562,0.26367145142023246,0.07590063205334042,0.5515445124976177,0.7332082605519639,0.4935724797244165,0.15461078659122748,0.8194911705380683,0.20634007015043165,0.834184505570246,-0.07981293322541105,-0.2249627485854384,-0.1768791688478275,0.6472466090449591,0.542337283266191,0.6404065571064312,0.8051407663998992,0.4917712964506065,0.6480647232600373,-0.014600052975590062,0.0012117149349187958,-0.04430787637484419,-0.12311887853746122,-0.07281466092489972,-0.01624853042863143,-0.0003514334527676313,-0.2552911792242544,-0.011417076844300733,-0.002639732632530132,-0.2978953558325379,-0.6261889353180605,0.4528776533245522,-0.019363346466228858,0.2012428180155757,-0.013223408863221323,-0.04994084620363663,0.4814728842916057,-0.11508912146200817
LVPIX,0.7825831104667975,-0.3109302562853794,0.2695670486440813,0.04113042629777848,0.6489504710219551,0.8710316959626154,0.5885497325559367,0.14055974763283027,0.790346712522142,0.1864855166650537,0.9306865186669262,-0.12179637241277255,-0.30744098694346667,-0.19637297649163077,0.7270673881301906,0.7152910675886756,0.8952340354431588,0.7744980017296336,0.642067431436873,0.7554592392715378,-0.006230271545049829,0.003664703980748674,-0.06848737486888191,-0.09648696483694512,-0.09219380032847936,-0.008395711808356052,-0.3860086297311857,-0.3493528997836785,-0.0018200383922774477,-0.014982632073028017,-0.3350208988605493,-0.6731672821761273,0.5808216723263602,-0.032242453989374496,0.2863231898724364,-0.004055734492439275,-0.06671502764278552,0.6087246458744658,-0.1385703848214896
LVPSX,0.7797197524907108,-0.3105869086687297,0.2682116932459128,0.04088753212871967,0.6453329339471302,0.8689546210159259,0.5857071404542706,0.14172265482100288,0.7878497534810006,0.18495964657154748,0.927236651518226,-0.11992800712131275,-0.3043227315811238,-0.19595489202655827,0.7266781066666111,0.7133283090117991,0.8909642844217446,0.7719519231920057,0.6397710681817245,0.7530639005111612,-0.0051368678241227,0.0028998349684776436,-0.06870516401110666,-0.09600034580124651,-0.09181361048922251,-0.007261380943320831,-0.3836481366523376,-0.3457042892563927,-0.0007742639792601062,-0.014742022689170079,-0.33446118398507724,-0.672491530052789,0.5762283860517596,-0.032408822782752894,0.28272034705395344,-0.002994024396795433,-0.06637005371043099,0.6037750332364699,-0.1381448200530375
MDPIX,0.764530584625366,-0.27048228499159804,0.2896608962047475,0.08235292262637676,0.6456793660788721,0.8978321593633614,0.5790365394438776,0.15075391875364327,0.737592347781432,0.22644783160444615,0.8498600915394564,-0.10110524772706628,-0.2837230619396593,-0.21045627850200913,0.704321787705332,0.6645924714869229,0.7715983109692226,0.717604461502914,0.5401684640091527,0.6598704562142451,-0.010205858614022253,-0.0008887766033452088,-0.06471487986155501,-0.13437262804114936,-0.09041158062941627,-0.012404942751122675,-0.25776449684703356,-0.3381522174139636,-0.00600031392513112,-0.011408861519897716,-0.33537266471042304,-0.6728867405189402,0.5613807518222874,-0.03339216935853555,0.26614344484773156,-0.008230564493704717,-0.061417738421496275,0.5930932832455825,-0.13401407418605915
MDPSX,0.7662034893800197,-0.2707716925648888,0.28569140162469303,0.07865900097420397,0.6466363468667861,0.8970028564170711,0.5808950900475577,0.1519314163137569,0.7372605115797505,0.22302742970744127,0.8492254964206625,-0.10173945498705673,-0.282790855266222,-0.21065817878601442,0.7038112280471681,0.6649827817436271,0.7697787059643221,0.717293970235175,0.538959181939181,0.6592166155452529,-0.010439674805673958,-0.000569436815728826,-0.06455781145853488,-0.13107712431128757,-0.09044091797751318,-0.012547519677234944,-0.256328912490396,-0.3379646223965405,-0.006257533082397322,-0.01182889313458529,-0.33279830968791113,-0.6742123196284832,0.5626975458068905,-0.033343972581547685,0.26619174592759687,-0.008436880393783019,-0.061435068021749945,0.5938921872485157,-0.1339398989655017
MGPIX,0.771773116358803,-0.26963563042940086,0.3022412976876401,0.09078841470239682,0.6471068560190497,0.8872284448953369,0.5815858015054621,0.16471098962529993,0.7697445653204686,0.2369373195457843,0.850879522065966,-0.08594957174715188,-0.2657383593469054,-0.20966886814301522,0.7262108500323128,0.6299388021163141,0.7338793520932011,0.7472075061548876,0.519430259921845,0.6640615822802401,-0.009073923024264373,-0.0008445026821436745,-0.05903446503593832,-0.14110380058503807,-0.08670274259831624,-0.011094541539597633,-0.17564466346650343,-0.3194724281502636,-0.004983725059173484,-0.007509626299533856,-0.33740380738753345,-0.6860513224393564,0.5465478338870505,-0.03194748230355728,0.2524586930340698,-0.007181044073904138,-0.0584752948882501,0.5776026152108655,-0.1307198488591147
MGPSX,0.7715116615599943,-0.2692134851903581,0.3016958007754336,0.09022920692792837,0.647039081469763,0.8929367662244995,0.5811351066287223,0.16581825940590872,0.7736816386526513,0.23663814074551512,0.8553447426139292,-0.08575417459554759,-0.26426208793358363,-0.20912624222934345,0.7261362896973391,0.6380068078967926,0.7376235512449879,0.7493433409350302,0.5240269858424967,0.6697685463572332,-0.009284932974951478,-0.00030042735954657445,-0.05894255990493177,-0.14041730392376056,-0.0868058277364412,-0.011326325589365197,-0.17574157649896996,-0.31970454703110557,-0.005190141012502105,-0.007639427660320944,-0.3373767012188693,-0.6857368387863536,0.5464947092342167,-0.031819811934950815,0.2531615401250022,-0.0073960775033075086,-0.05858674592355574,0.5777797954312051,-0.13079559791840342
MLPIX,0.7532787679526937,-0.2827047452884313,0.28679802951784317,0.05706271769944552,0.6362734173527972,0.8916422450961744,0.5709216571224067,0.1381873087267989,0.692993918170085,0.20592410243770268,0.8303652821780421,-0.0940003080995038,-0.27947684621291735,-0.2027377368417205,0.658869299331377,0.6837501072552452,0.7980957218695969,0.6769677149791753,0.5355953107865055,0.6339100162432334,-0.010183284135253103,0.0004308620717401977,-0.0655795164446678,-0.11110232562061999,-0.08861243970750368,-0.012345677138440033,-0.3469398852602591,-0.3361284536174992,-0.005976323600237334,-0.011723423111534981,-0.32876535810236246,-0.6461181352029568,0.5533111004320816,-0.033493898999258954,0.2659335776003107,-0.008102870964183892,-0.06065820932972214,0.584359002605281,-0.13038717313399809
MLPSX,0.7493390434778469,-0.2787539391071984,0.26897812525406134,0.057681027669431964,0.6348475859744576,0.8914100148986158,0.5696452690779304,0.14107884740452953,0.6963324712634545,0.20201686552859685,0.8320266720924584,-0.10673891733413497,-0.2926070490771619,-0.2071202614599139,0.6528124107393697,0.6791724445567543,0.7971939286719246,0.6780811732441436,0.5454381810797929,0.6405091643169123,-0.009977826340243695,0.0003450369822407955,-0.0671147824344954,-0.11295180222251545,-0.08938640912413173,-0.012282741629718852,-0.3411000501415385,-0.3494737057249777,-0.005606792021553741,-0.01437643711245217,-0.32626839903688104,-0.6484927005076615,0.5653136353119994,-0.034145881872015844,0.2787686021091365,-0.007949296844696403,-0.061299919324423434,0.5962465813669674,-0.13072724102867292
MPIXX,-0.011225104712423337,-0.010221314909063731,-0.0008750913861258882,-0.003538758026082639,-0.004815479489606593,-0.009414041276110988,-0.0036656588715258125,-0.00984876818876891,0.0004898996155864743,-0.021359534855848242,0.0020584285120062665,0.00021166094354710722,-0.01228057782573128,0.02339701036626459,0.008966975869914951,-0.0032933324363186617,0.001720250286483285,0.001171866360746475,0.0015327655732303397,0.008546205370141694,0.09873473083293087,0.09671064716359443,-0.047125149255009685,0.011083288732278644,-0.02437803768987242,0.09873617237140812,-0.00200315349107975,-0.01650130425804468,0.09932993128402666,-0.024485883646953175,-0.014039215444857043,0.006182641188331047,0.007453899817316973,-0.010185802420371478,0.009058875152565269,0.0990410721681005,-0.025192865368887755,0.007080117353092157,-0.02572566340559877
MPSXX,-0.011905950375380161,-0.012124496892325459,-0.0012633025563637671,-0.0017828576597088291,-0.002166356849830165,-0.009185180124833348,-0.0008613389456367984,-0.008329559181696904,0.0007270107566910168,-0.01697595901829369,0.0023475614951075485,0.0009684309785552464,-0.010634244942061841,0.02649935875316512,0.010364092641163726,-0.0020008924841202497,0.0017841659771692065,0.0012564488431889387,0.0007741729915370658,0.008008292780842738,0.09781221711276102,0.09256130391583772,-0.047321204257328796,0.010698063966114403,-0.025991485312535416,0.09788685587424595,-0.001982084508057363,-0.014691637709322561,0.09833457794766583,-0.02627596719083763,-0.015677517466957447,0.009103284586085577,0.007716046736654676,-0.00965114669964497,0.009101202001220898,0.098109554489888,-0.026829167561371884,0.00720874956806344,-0.027310593425607054
OEPIX,0.6155666897874128,-0.20739767164324197,0.33927488190988236,0.14814845439548482,0.49122430964182656,0.6778997988271694,0.44718035663354666,0.08562256197426467,0.5299160600336353,0.2764247530282754,0.6581614735265208,-0.041395982790014565,-0.29795667039288126,-0.21466203873597195,0.38027887100692936,0.9097544325716338,0.578094514242683,0.5255379194580253,0.40727383061447026,0.4487117322824131,0.004156450788980753,0.013745436421650131,-0.06796280033317412,-0.1848316501315127,-0.07570452031987313,0.0016360530570107602,-0.22444875094472172,-0.36602245754378687,0.00804806079683803,-0.010098884587290451,-0.2595807810937829,-0.48360794676475427,0.4807849092683342,-0.03772520713069902,0.28130930163930634,0.005690102269067682,-0.04965499247929509,0.5002074892609173,-0.1035455424993748
OEPSX,0.6152759101747234,-0.2070555668039971,0.3394078730579196,0.14797465619474692,0.49091131382425757,0.6777815314729988,0.4467860196688079,0.08555600874980442,0.5300300674015318,0.27623711789476507,0.658032787472789,-0.04139562891239905,-0.29795088681437376,-0.2145910800403374,0.3805335797202155,0.9095174824199225,0.5779804521283851,0.5255667174125562,0.4068059084694605,0.4483254124886082,0.004032460335547266,0.013870296407868158,-0.06787441751441484,-0.18466223819450375,-0.07570751544236913,0.0015097332602452222,-0.22426709547915857,-0.36601510778253593,0.00791285979473951,-0.010145219576888192,-0.2593852199684758,-0.48304873270348364,0.4805600708074635,-0.03763924055067592,0.28111815120794903,0.005557420836619984,-0.04968340954894415,0.5000338943271893,-0.1035248099207113
OTPIX,0.6746713122640515,-0.23433679383354952,0.2319551666209765,0.05320234271924341,0.5243117873008226,0.6108984991824127,0.4654336417994318,0.14106863639929965,0.7446233447299978,0.18337285330101388,0.6676889103938839,-0.09516789223246865,-0.2148865786897514,-0.15171094703628346,0.6681786656448936,0.37226388241728336,0.49549520557941246,0.7179909791287394,0.32863172847039257,0.5074307574552865,-0.015626817649128856,0.0026851101562578887,-0.0408007027861572,-0.09512762811479572,-0.06997769631101779,-0.017390484416993802,0.07762292613581326,-0.23613710212735647,-0.012485430597726973,-0.0015671461351637378,-0.2974173693713043,-0.6214092816457725,0.43196299291066254,-0.024463964262343263,0.19558560304942613,-0.01446302387827369,-0.04648446002361498,0.46104078502083423,-0.11102422230209137
OTPSX,0.6149879204818482,-0.2123159949372939,0.22505622589141938,0.05568109308028841,0.48666169623007255,0.5682036072657615,0.43108760381354905,0.13715657344595145,0.6766103259029949,0.17269063545540492,0.6192033259170461,-0.07718842772431919,-0.1904895626063273,-0.14140035687153762,0.6682378503609937,0.34560974719690696,0.4617125475502201,0.6619495935121635,0.3035311639137828,0.45945459668996486,-0.010414739419990654,-0.0032387939893828823,-0.03846692724538899,-0.09376865662794572,-0.06792915288847505,-0.011781643256920164,0.06839533787857256,-0.211826939578433,-0.007648908840185149,-0.00504896826817711,-0.2859862812722275,-0.5625095711522784,0.39144258587484293,-0.027160974347107125,0.17095137222368426,-0.00925019122986418,-0.04473426164773475,0.41917494864808497,-0.1037769556851625
PHPIX,0.5625640547666668,-0.19778291460534494,0.20483494912636155,0.05130477815238598,0.49029563892545946,0.5936862925989794,0.4447167556021856,0.1401791272408485,0.46822652259898734,0.15306798543647712,0.640768852307636,-0.0824204691632521,-0.18229769243438249,-0.1419935224216666,0.5458743974828856,0.4320514100850541,0.519796655534475,0.4706371467378708,0.46203522929317786,0.7227800936528032,-0.010346077228512877,-0.005838017995196627,-0.04318362194318297,-0.09546187055231432,-0.06295672843155223,-0.010631541382359416,-0.12332806527189441,-0.21084569589233718,-0.00772651061022978,0.0020617828257849784,-0.289121942594748,-0.5659688807363694,0.403126542658221,-0.013290243739765745,0.1528441861520492,-0.008199607986266509,-0.03871827749496797,0.42484561462570414,-0.10144639332017251
PHPSX,0.5652795853371894,-0.19778557490335846,0.20555351652152243,0.051987534275382045,0.4902131176040745,0.6090855204669606,0.4443775804583774,0.14076048422667223,0.4946745509799213,0.1532223799279712,0.6560877272227504,-0.08181680801081635,-0.18353190273068218,-0.14208031600422938,0.5455658533876385,0.43981086540320824,0.5332196919823461,0.4940022764478688,0.4729445663284916,0.7426841151085131,-0.010284606411246223,-0.005794588036018679,-0.04320490303514386,-0.09630873457229372,-0.06293864847475045,-0.010584379167525033,-0.12360918195970882,-0.21113441330747093,-0.0076667145017312414,0.002099325490066819,-0.2892388342309841,-0.5665638482683488,0.4029247228503013,-0.013250175202528065,0.1530331811919279,-0.00814020007121872,-0.03872343211448257,0.4248392894269311,-0.10149303759468221
PMPIX,0.4541479731227651,0.12673738110857086,0.9583507989600017,0.7390574320995094,0.2574346802553328,0.320043807801636,0.23123253828301357,0.17938032902955672,0.2891935564366399,0.69045445214388,0.33304767638258687,0.1660663734637333,0.029814810878867053,-0.4078460037829863,0.24367634406415192,0.39091750975599265,0.20828106539996347,0.2840936594682231,0.3177468460690431,0.22991289809769455,0.006351333678643235,-0.005081370616860121,0.0003422551743438171,-0.7362598346151183,-0.004673115533415092,0.007454856821880731,0.03297776629028218,-0.05698281504350127,0.00448553805118817,0.030391557957004076,-0.12509004063751766,-0.25148274537232823,0.10556802180842183,-0.00637152075839117,-0.054136615943406206,0.005635252116500725,0.007190710710549098,0.120783004406081,-0.02246491158523501
PMPSX,0.44938608698037935,0.1255742992388715,0.9339500439284039,0.7226119852728107,0.24881411703729225,0.31290825053162513,0.22299494588969276,0.1743748107338653,0.285905360699033,0.675003154911072,0.32761036584675524,0.15797241016698077,0.02698999961965664,-0.3990311109806561,0.24118067668470405,0.38515905744901,0.20328903360301712,0.28152653873782923,0.311394021469186,0.22517654705281134,0.004355304493554084,-0.0017605514840808444,0.0011014543967249849,-0.7187659392015588,-0.002153996366486046,0.0053093702519006235,0.03463910365194823,-0.05689169563592545,0.002551531401478005,0.03188659915630189,-0.11309908716016051,-0.24924321823820797,0.10382295154662988,-0.0035816062214614123,-0.049509128127239746,0.003569478944320419,0.008606987275145514,0.11885864967049839,-0.020606606930158873
RDPIX,-0.307288872076833,-0.43912370876972856,-0.42176407935579374,-0.41670008380248225,-0.2437237523834953,-0.2021618851544826,-0.25001654509033094,-0.19719918114270216,-0.17192451680916343,-0.4042143435236583,-0.2152421731045057,-0.20869622053867254,-0.062262758222681215,0.9516669122441668,-0.15829967509149268,-0.21398592362708524,-0.15908299489316072,-0.1662711843744016,-0.17923260101552227,-0.151416983234997,0.002547624834580355,-0.0011221930054297852,0.002229484234974336,0.6737117633794746,0.0197605561601382,-0.001116278346503283,0.03772963527340433,0.034050448962542744,0.006183894844374354,0.008529478946164716,0.05683684769375897,0.11614438542020683,-0.09891136260384889,0.03709792410423181,0.13642295079838737,0.0030597231062260916,0.01582647919785926,-0.09026259591009463,0.027824164819065907
RDPSX,-0.3100142650919603,-0.4388896963186009,-0.42492177838779144,-0.41794990171049373,-0.24527143083227576,-0.20457994853950845,-0.2511422458065387,-0.19998002056943803,-0.1740606725933497,-0.406848416426684,-0.2179879765327637,-0.21160323274561388,-0.06362720093641523,0.9535877713741787,-0.1607688836308088,-0.2167438441827329,-0.16129378635813887,-0.16828110464057092,-0.18281672227148066,-0.15316512435095317,0.004160064252002945,-0.0014545288074956646,0.0015063843430691483,0.6746971270180131,0.018507715572809936,0.00039699082540450083,0.038570794736013415,0.03391673895083374,0.007816732672787846,0.007133819119890034,0.05777909441072924,0.1170978777956472,-0.09929869323520116,0.03526154621029805,0.1390604861936956,0.0046084792373555054,0.014583933572182774,-0.09081421796183833,0.02666228181333986
REPIX,0.6280205396604304,-0.18690632894958625,0.24027231038729152,0.06803900931610862,0.5104395413914943,0.6909656675338495,0.4438073714906695,0.15622748743214146,0.48971976292790836,0.15394373083803944,0.6655340923871363,-0.04281108405916824,-0.13664823248260768,-0.2022257815517381,0.5767182506237102,0.47680366217409026,0.7319630323943696,0.48834771506910307,0.5227394139544583,0.5000633027755734,-0.008204439624688182,-0.008772599638704583,-0.053385768968649945,-0.12496943514939646,-0.057981032081933,-0.008573110414057297,-0.4241671145657251,-0.16878350930572675,-0.005933241408509291,-0.0006823494574430014,-0.20735813671698822,-0.45370081348013247,0.3667692875099876,-0.023484698145406182,0.11799405647893113,-0.006695818860919473,-0.03962441820522663,0.40006538442722706,-0.09748285422330122
REPSX,0.628183698178301,-0.18607710316106374,0.24043665802479022,0.06812982107529213,0.5102975018147885,0.6931883610144066,0.4438013026179277,0.1576104776304521,0.4901334222210029,0.15362644155160285,0.6679229764669248,-0.043521630987189946,-0.13716756092820118,-0.20252758333309717,0.5773988388297536,0.47869069068132486,0.7335965437931437,0.49006132775331573,0.5250846275836668,0.5025630834697508,-0.008226048406340768,-0.008825806536980075,-0.05286893644478831,-0.12519128508005123,-0.057658052858323296,-0.008594627667429671,-0.4235786432631403,-0.16818808518889167,-0.005936369420311498,-0.00031214026913099313,-0.2071325902389933,-0.45380324760182356,0.36666725530055694,-0.023519968052110523,0.11822144478822035,-0.006720250944802347,-0.03928332575570685,0.39985696153012534,-0.09717155363285405
RRPIX,0.25046619369594547,-0.41965136710054757,-0.06750018839319251,-0.1502585886325722,0.14322360712007176,0.2761139321295906,0.13985780595576983,-0.5464888310448359,0.23367293874584608,-0.023013670626566455,0.2890470394880896,-0.6823901067266663,-0.96614226046951,0.07326289973047231,0.1145781447558187,0.30627663009425843,0.31586560667468805,0.23396893606642705,0.08093392251407805,0.21968797888568636,0.021634351990373165,0.037298038305980226,-0.05718960869077159,0.15523514788971862,-0.042087580946344585,0.007486407414268556,-0.1861495853584636,-0.9080289070580491,0.03554305326961305,-0.02024776293409132,-0.08220668792479703,-0.23990413711084893,0.8213382682161097,-0.02230304995622157,0.8815196906014328,0.021128383240545556,-0.032461294400741234,0.8303677118860705,-0.052138753396269354
RRPSX,0.25121128637777207,-0.4182611637881236,-0.06679027888326032,-0.14984572944068655,0.14305351712457395,0.27635079796064205,0.14010636917893887,-0.5460283232964998,0.23413260417974893,-0.02254041579311721,0.28985584805990533,-0.6830705016630398,-0.9668908103016167,0.07332316119522563,0.11333992906126868,0.3053059627562103,0.3164185440652342,0.23451631525253663,0.08225466125739522,0.22062630020338095,0.022225535068754645,0.03770800309808605,-0.057660557859051234,0.15487850461798303,-0.042665861870424975,0.008032660748212917,-0.1861848767170347,-0.9091336607219492,0.036151985151611485,-0.02068604273373579,-0.08304807955740531,-0.2414085194995502,0.8219593950549202,-0.023090395969560844,0.8826303552908749,0.021675728477026174,-0.03298351242213363,0.8307451794594799,-0.05278288743556826
RTPIX,0.25232114581721504,-0.4961833215933917,-0.09626691246163493,-0.1909376298177081,0.10642393813829286,0.27003658683498083,0.10487706999882485,-0.5473794039549013,0.2386144691369058,-0.05933250879272572,0.2866797474267257,-0.7314113952756568,-0.8996397533229097,0.14136348898447373,0.06290760574557712,0.3007021484894956,0.32049184474944953,0.2351474191656342,0.06324352142018778,0.20841635947960221,0.024347169955214198,0.03978248436049086,-0.0555200215204921,0.2136910237707741,-0.05293087946031419,0.008954035181657998,-0.184328029828882,-0.7749837599381814,0.039414357309078635,-0.03077467077932128,-0.08922331721783708,-0.23967605039201131,0.7397052144077212,-0.02626654272581584,0.933416073363385,0.024422776373867066,-0.04275821734132829,0.7475108483549947,-0.06250057945020511
RTPSX,0.2556261048113111,-0.5013118865296986,-0.09900132918200459,-0.19389720173740793,0.10757942075678496,0.273078440789551,0.10552920176020562,-0.5538282673526552,0.24135038805660827,-0.06027909692675202,0.29049649848206904,-0.7401171877426211,-0.9109145381622834,0.14452608545175402,0.06583900226731179,0.3045696801273852,0.3244597153366413,0.23765407653047985,0.06545204434851952,0.21068677636750965,0.025043100357096393,0.040900649710490844,-0.056421506519578224,0.21745389104220605,-0.05417031390431951,0.009438226081955948,-0.18706004192143502,-0.7850433866431223,0.04027692281459716,-0.031781255279018615,-0.09162903335581475,-0.24341147832130572,0.7487246769154151,-0.02730599886351873,0.9449301028673781,0.025075195837536906,-0.04377784639356208,0.7567293708373086,-0.06389361085102048
SGPIX,0.7284764393286649,-0.26161906354603964,0.25959617395708673,0.06615851662085306,0.6094282651135651,0.9281073344875949,0.5437365035488173,0.1341927206975113,0.7387710697034436,0.20798356387461586,0.8238835529981275,-0.09513455429412813,-0.26994590110036304,-0.19188679320873445,0.6964624930221304,0.6254371450523668,0.7384632099459175,0.7137771271332629,0.49471076487913074,0.6451878270627337,-0.009475906204866361,-0.0005302231994976984,-0.06107422140613067,-0.11379849940724675,-0.08592719785557779,-0.011579041051757723,-0.22148245125865273,-0.31981123729273786,-0.005544543368386389,-0.01108256781624597,-0.32216460056004725,-0.6632205885086296,0.5277020160550289,-0.029075829035337498,0.2455226616070552,-0.007682405866183561,-0.05896278722639152,0.5595616471744795,-0.1284851306583958
SGPSX,0.7281660313978058,-0.2612655316269395,0.25946641432572504,0.06593347255276936,0.609184868940459,0.9238762635707013,0.5435116946877403,0.13305411400251965,0.7351691509090136,0.2078678486560538,0.8207244997563953,-0.09496008115658515,-0.2686155117750131,-0.19139552492895623,0.6962381625510852,0.6224068570662893,0.7355541829202006,0.7105764487019808,0.49132598641792735,0.6434915291816249,-0.009717046651867893,-1.8787291962525e-05,-0.061013088943724376,-0.11336278893390207,-0.08609723946533837,-0.011823271076606816,-0.22141630771870516,-0.32016552293818445,-0.00577924531056042,-0.011292899562509302,-0.3221972590763498,-0.6629864953597658,0.5277025425147749,-0.028814109284744614,0.24589649901368463,-0.007917069552593,-0.05917624244429553,0.5595685658067379,-0.12863080443022556
SHPIX,-0.6800544252209978,0.2371484872996236,-0.25864110027284676,-0.06262723297323655,-0.5503191561553127,-0.8772113237146312,-0.4857914174685859,-0.12482320510328733,-0.7031699869732893,-0.19507691685247763,-0.7686499321964846,0.07890804659165267,0.23689078334088043,0.17107062205490484,-0.5643209298385533,-0.5884968028243145,-0.7044204126115109,-0.6716973709990339,-0.45551616470115586,-0.5929728495642623,0.017137237382676335,0.013142991983366494,0.04789123951613055,0.10490123058175227,0.07308291659459712,0.018808134215571273,0.23021668790608174,0.27676727263093814,0.01378273574402796,0.0036467744135314207,0.28800433694858557,0.5996214015277854,-0.46286596708943123,0.02806342038332757,-0.2128305149491044,0.01536169815874837,0.048654744719172235,-0.49515365264826267,0.11263725220624875
SHPSX,-0.6355948928951223,0.2165954194632004,-0.24026528666742605,-0.05941976814455128,-0.5091825864707894,-0.8164823090889886,-0.4486601363779167,-0.11615091579822542,-0.653950381044625,-0.18404142002541216,-0.7143614110923014,0.07138545380512942,0.22161035673606622,0.1613057652661657,-0.48768173316425023,-0.5496701513909725,-0.6556420087750721,-0.6229501374328226,-0.4206912767044647,-0.5514578286091683,0.022291837717519344,0.016095075138229317,0.04176111202545266,0.09969813069855195,0.0675915450239274,0.02397933566683911,0.2161836139174721,0.2592456025710925,0.019327379034541896,0.003761692618438705,0.2638790741927355,0.5550393518843989,-0.4282924948804965,0.024963425489045152,-0.19593749499747606,0.020917775346711402,0.04557475107179898,-0.4589613306586914,0.10443132713665118
SLPIX,0.7419714051478846,-0.26157030653692503,0.2669972090926368,0.06976628700018442,0.6116712629383778,0.9332086463849574,0.5454474707453716,0.13113168786621981,0.7356606123784954,0.21395755753833293,0.8223165975226183,-0.10262972033282945,-0.2716412303712495,-0.1941009477998528,0.7004284366645461,0.6239485264064002,0.7499692464332136,0.7101937019907837,0.49257240067341274,0.6369326129801065,-0.008140340491863665,0.0015352371031947575,-0.06170070890169811,-0.11882272485836357,-0.08463603954362063,-0.010330880799430973,-0.243268356624104,-0.3211575667210813,-0.004178741103127044,-0.008557010627623665,-0.32098208552526813,-0.6668154276633925,0.5320811055789066,-0.03288471612476383,0.24801675411133378,-0.006373251670542417,-0.056677293298444766,0.5642926357522836,-0.12775851849021871
SLPSX,0.7424349407146942,-0.26231015402576247,0.2677511241131399,0.07004076674366401,0.6119897501517411,0.9360934681411726,0.5459981595863254,0.1311760534943805,0.7417588007558448,0.21430000199969604,0.8261670408900804,-0.10254294962508087,-0.2723146118546786,-0.19454657644447917,0.7003395971755906,0.6258747286951075,0.753357734913494,0.7157409362705658,0.4944208647900068,0.6401135916949128,-0.008318026368413584,0.001647548195337667,-0.06166786786506113,-0.11920563647293225,-0.08463279522812732,-0.010514690970251771,-0.24402154646904475,-0.32135084478072645,-0.004344604620563005,-0.008515313488301637,-0.3212569599752365,-0.667602119522984,0.5323646147314837,-0.03289070818034797,0.24854690618916103,-0.006545815563428621,-0.05667326636297737,0.5645487096334518,-0.12784833811909266
SMPIX,0.6443131751534676,-0.2142061856596709,0.23950838497804908,0.0747544956266333,0.4700135586627676,0.6547397776272427,0.4255135909606316,0.10852682475885556,0.7622148332826587,0.1906809982318492,0.6931574452885622,-0.08885386881175945,-0.19410381866772092,-0.14904865437028064,0.6079481948253129,0.4082998148235826,0.5025480780482278,0.7747942651745463,0.31131094085148997,0.46248659351354304,-0.007354617731427953,0.02675157723642664,-0.03660015112211798,-0.11217117529674442,-0.055964661842910095,-0.009351528477572528,0.15769958202750084,-0.21916621673061315,-0.004476236098820704,0.009068469643866196,-0.2657369432565159,-0.5907626673473684,0.39822210525558965,-0.01556244147878818,0.19170267096447208,-0.006760819279601345,-0.03483286433680042,0.4194052100669399,-0.09430582117068849
SMPSX,0.6434183832437411,-0.21394410364383026,0.23891376815296758,0.07399481518170911,0.4690202990514614,0.6523722709797276,0.4247822293578588,0.10752170962143501,0.7625568698336769,0.18998629114038343,0.6910147836428074,-0.08915985730739152,-0.19429322751719005,-0.14864380717939576,0.6057639332326861,0.4068823938431583,0.5014128397264167,0.7736652202510144,0.31061613642253194,0.4612546652027765,-0.006835281263368555,0.027419635101579968,-0.03675672140589732,-0.11162111494062059,-0.055925337700510905,-0.008833298756210426,0.1578294077195145,-0.21934816491149453,-0.0039322545858245725,0.008935701778580366,-0.26618937882114485,-0.5898139180676246,0.39772324981935026,-0.014304340561918805,0.19230474200850803,-0.006218785761024147,-0.03492351570339272,0.41879160917507324,-0.09429802504937895
SNPIX,-0.6457732973982274,0.23041064460109564,-0.3388217677421169,-0.14939139522202005,-0.5178468936379451,-0.6731772021440459,-0.46256761040605365,-0.08920591134524804,-0.5446921845153566,-0.2641469977218109,-0.6990288539232224,0.052373064421079245,0.30720297728693885,0.20297568998648255,-0.4005406175470158,-0.9793479781444903,-0.6022270937854424,-0.5359743603531744,-0.4883740564970325,-0.5196286088152933,0.0037161075178636796,-0.003420735023094169,0.05739935704493504,0.17534028761428067,0.05866998291277238,0.00623721731208612,0.2441961503872854,0.3728036906420439,-0.00021630095285706983,-0.0045152846075378296,0.2653234833168856,0.4990780436523362,-0.5010160777551462,0.020507141317077038,-0.28230973002519993,0.002274203524931028,0.03558545032246599,-0.5272704459278129,0.09168101568903762
